no_of_face,face_x,face_y,face_w,face_h,face_con,no_of_hand,pose,pose_x,pose_y,phone,phone_x,phone_y,phone_w,phone_h,phone_con,label
1,288.8034248,259.5409393,180.8274269,180.8233738,92.36518741,2,forward,-8.858472888,-5.02715562,0,0,0,0,0,0,1
1,256.4175987,309.0299892,119.7439003,119.7441673,74.34104681,1,down,-15,10,0,0,0,0,0,0,1
1,231.5062523,293.2820892,138.7697029,138.7698269,94.37760115,0,forward,-6.212972132,7.299155206,0,0,0,0,0,0,0
1,305.1313591,334.6575594,184.5092583,184.5011759,92.82625318,1,forward,-0.216635647,-5.021823572,0,0,0,0,0,0,0
1,231.4381027,253.0937576,155.0699615,155.0698185,95.48127651,0,forward,1.961484826,8.864788546,0,0,0,0,0,0,0
1,242.9310226,278.3136463,134.4602585,134.4604683,96.09354734,0,forward,-1.970572171,6.370822017,1,234,398,337,480,0.841323972,1
1,290.9321213,278.0904413,192.0134735,192.0039368,90.47943354,2,forward,-2.363888927,-5.005502496,0,0,0,0,0,0,0
1,269.1024971,251.1912346,183.5089684,183.5033798,93.34762692,2,forward,-3.153288382,-4.991391274,0,0,0,0,0,0,0
1,261.1689568,256.701448,196.1406517,196.1348534,86.01151109,2,forward,-1.06935579,-4.98367792,0,0,0,0,0,0,0
1,231.4134598,227.7955914,155.3339767,155.3338337,94.76828575,0,forward,5.964882096,2.946360428,0,0,0,0,0,0,0
1,231.3890076,177.84482,221.2897491,221.2506866,53.62795591,0,forward,15.4481762,11.4746372,0,0,0,0,0,0,0
1,231.2117958,280.2647495,137.7030754,137.7031517,93.98676157,0,forward,2.186511606,7.329411527,0,0,0,0,0,0,0
1,230.8628464,309.6564388,147.5117874,147.5115395,96.56637311,0,forward,-1.909003178,6.328882135,0,0,0,0,0,0,0
1,230.7839584,257.0320129,179.0267944,179.0174389,95.6944406,0,forward,-1.493566244,10.12220153,0,0,0,0,0,0,0
1,242.5587654,285.2194977,137.3573875,137.357626,95.98410726,0,forward,-2.004543585,7.411985744,1,232,422,336,479,0.782110751,1
1,230.7548141,248.75247,175.7288742,175.7195663,91.02365375,0,forward,1.856239033,10.06999105,0,0,0,0,0,0,0
1,230.6552315,307.2628498,164.4890022,164.4870186,93.2813406,0,forward,-7.715914416,1.207360262,0,0,0,0,0,0,0
1,230.6082153,288.86796,134.5412064,134.541378,95.05474567,0,forward,2.033925236,9.044705589,0,0,0,0,0,0,0
1,258.6647415,278.9539361,195.6694794,195.6568623,88.26249838,2,forward,-0.697807871,-4.982190725,0,0,0,0,0,0,0
1,276.8425941,251.7554497,184.2314339,184.2259026,90.28075337,1,forward,-8.611032548,-4.941488754,0,0,0,0,0,0,1
1,198.503437,222.7619076,174.1596031,174.155817,96.93074822,1,forward,-2.050290061,6.371243271,0,0,0,0,0,0,0
1,230.535183,265.916748,150.7849312,150.78475,95.91804147,0,forward,4.272560843,7.88501639,0,0,0,0,0,0,0
1,248.7075233,303.4913635,146.2213707,146.2213039,94.56045032,0,forward,-2.054100235,7.026914711,1,151,365,277,480,0.877642035,1
1,230.5099869,298.9760971,157.5686646,157.5685787,95.75141072,0,forward,-2.516992529,7.412245154,0,0,0,0,0,0,0
1,267.4897003,288.0291057,203.0459213,203.0340099,86.42338514,1,forward,-0.049909571,-4.928531456,0,0,0,0,0,0,0
1,230.4009056,290.7355785,135.9399986,135.9400177,93.9555943,0,forward,-1.180678071,7.470260744,0,0,0,0,0,0,0
1,246.3767242,265.6212616,201.4209747,201.4151287,94.79729533,0,forward,-2.069291387,8.928391004,1,52,388,164,478,0.730593622,1
1,230.2599144,288.6962986,143.1519127,143.1519127,95.22092938,0,forward,4.523229632,9.891887092,0,0,0,0,0,0,0
1,318.7550926,302.3123717,184.3136406,184.3075275,84.09228921,2,forward,-7.813609421,-4.902173772,0,0,0,0,0,0,0
1,230.2503777,263.1767178,151.3125038,151.312294,96.13803625,0,forward,4.681709089,7.597702373,0,0,0,0,0,0,0
1,230.1201248,247.5176239,202.8384018,202.8265285,83.08205605,0,forward,-3.691334372,12.19219513,0,0,0,0,0,0,0
1,246.1239815,281.8130779,124.8710823,124.8713493,96.43259645,0,forward,-2.109351806,6.769611476,1,242,398,339,478,0.828958333,1
1,174.0562057,220.9390354,173.1140518,173.1099987,96.3252306,2,forward,-2.118734303,6.550901757,0,0,0,0,0,0,0
1,230.0973701,170.9197998,152.1497917,152.1496582,93.10170412,0,forward,3.537372862,0.65779016,0,0,0,0,0,0,0
1,257.9266548,280.6356239,202.5213432,202.5085831,90.17943144,2,forward,-0.615427305,-4.888535561,0,0,0,0,0,0,0
1,230.0826073,235.4065419,148.9865685,148.9866257,91.74072146,0,forward,6.525582912,-1.929717127,0,0,0,0,0,0,0
1,255.9610939,230.531702,148.7039757,148.7040138,95.79142332,0,left,8.726603222,-16.22622463,0,0,0,0,0,0,1
1,257.5062943,235.1524544,141.3255692,141.325779,95.31350136,0,left,11.11793998,-14.86538767,0,0,0,0,0,0,1
1,250.3876305,228.8632965,141.4737129,141.4738083,95.5072403,0,left,11.7078733,-15.60912907,0,0,0,0,0,0,1
1,246.2968254,228.4813499,140.7219887,140.7219601,96.0790813,0,left,9.095057595,-12.20102384,0,0,0,0,0,0,1
1,229.9024963,267.8539753,149.6709442,149.6707535,95.7271874,0,forward,4.622935055,7.061121099,0,0,0,0,0,0,0
1,229.7584534,283.5514355,130.8409882,130.8411598,94.66992021,0,forward,0.671517227,7.793089833,0,0,0,0,0,0,0
1,229.7569656,235.104289,128.9875031,128.9876032,92.8632319,0,forward,9.833104549,1.549808937,0,0,0,0,0,0,0
1,229.7092056,262.2127247,149.0102768,149.0100861,95.63767314,0,forward,6.603502052,7.849704139,0,0,0,0,0,0,0
1,229.5868874,288.4648132,146.7637444,146.7636395,94.06759143,0,forward,1.86951358,7.507635477,0,0,0,0,0,0,0
1,229.5690346,215.2242279,107.8798485,107.8798199,94.23959851,0,forward,-0.361163647,1.372520477,0,0,0,0,0,0,0
1,229.5306206,343.6372375,147.5335121,147.5325394,85.07789969,0,forward,-4.59708489,3.95171726,0,0,0,0,0,0,0
1,229.4174957,224.0838146,148.8727951,148.8725281,96.41664624,0,forward,6.40340164,4.933083295,0,0,0,0,0,0,0
1,250.8993912,318.9580536,122.1311951,122.1312046,95.03014088,0,forward,-2.172541835,6.108953113,1,227,412,337,480,0.661388457,1
1,229.3815041,292.0137119,136.497097,136.4970589,93.50406528,0,forward,-0.707995981,7.206232269,0,0,0,0,0,0,0
1,257.7127075,269.6718263,176.8618774,176.8531179,88.40532303,1,forward,-0.478534305,-4.887579332,0,0,0,0,0,0,0
1,251.2970734,239.4411874,186.9583893,186.9528008,81.96081519,1,forward,-2.189106671,2.049332331,0,0,0,0,0,0,0
1,229.3755913,166.5695858,148.7732124,148.7731647,93.90878677,0,forward,0.252000056,2.231812704,0,0,0,0,0,0,0
1,260.506134,240.1004958,133.0542374,133.0542755,91.03309512,2,forward,-0.166549464,-4.884534909,0,0,0,0,0,0,0
1,229.3445396,227.1948338,148.8419533,148.8416862,96.13958001,0,forward,3.722432859,4.11581321,0,0,0,0,0,0,0
1,229.2940712,264.6506023,149.712162,149.7120094,95.28993964,0,forward,4.089254096,9.454095757,0,0,0,0,0,0,0
1,292.7962303,272.7141595,190.104847,190.0954056,90.92165232,2,forward,-7.929840782,-4.872024647,0,0,0,0,0,0,0
1,242.4945641,282.6082706,139.6924782,139.6927071,94.85121369,0,forward,-2.248712747,5.968685124,1,222,402,329,480,0.651664317,1
1,278.7012672,282.7926516,196.0363197,196.0268497,87.79223561,2,forward,-2.659683412,-4.861340889,0,0,0,0,0,0,0
1,278.2854652,282.3998236,195.5956841,195.5871391,94.22829747,2,forward,-1.076436607,-4.843423213,0,0,0,0,0,0,0
1,288.4764671,281.3100981,183.3663368,183.361845,93.97844672,2,forward,-3.199889019,-4.836749577,0,0,0,0,0,0,0
1,261.4580917,291.5179693,190.2824783,190.2746773,91.08456373,1,forward,-1.881911372,-4.822401086,0,0,0,0,0,0,0
1,281.562767,274.0676665,194.8113251,194.8053932,92.1728313,2,forward,-2.623787598,-4.816186116,0,0,0,0,0,0,0
1,294.8523331,266.6248298,181.8117905,181.8073082,91.52910709,2,forward,-2.492208612,-4.814087909,0,0,0,0,0,0,0
1,229.2163277,210.5578423,113.3060646,113.3062649,94.09675598,0,forward,2.971013652,14.13997481,0,0,0,0,0,0,1
1,253.9512062,232.3691583,133.0029488,133.0030346,90.75788856,2,forward,-2.308577381,2.528110518,0,0,0,0,0,0,0
1,229.1172981,257.3198605,148.8159752,148.8158798,96.28149271,0,forward,3.56779028,7.60272976,0,0,0,0,0,0,0
1,228.8637543,300.5385876,149.1595078,149.1593742,95.72989941,0,forward,-1.912608899,6.715048313,0,0,0,0,0,0,0
1,252.0078278,237.8900457,143.4402084,143.4402752,88.95670772,2,forward,-1.060128077,-4.810498266,0,0,0,0,0,0,0
1,308.4649467,291.3153529,208.5433388,208.5306072,72.55273461,1,forward,-2.049164529,-4.80537159,0,0,0,0,0,0,0
1,228.6674309,265.655365,152.6111031,152.6108837,94.62007284,0,forward,4.146645716,7.028319077,0,0,0,0,0,0,0
1,228.6656189,230.339253,125.831337,125.8315945,92.51883626,0,forward,9.362224536,10.74172333,0,0,0,0,0,0,0
1,268.6305809,274.9656796,186.3320351,186.3229179,92.00249314,2,forward,-1.826359456,-4.802730195,0,0,0,0,0,0,0
1,228.6553574,294.4398594,150.226593,150.2265358,95.36569715,0,forward,0.826423258,7.771089602,0,0,0,0,0,0,0
1,228.5373688,215.5746746,116.5148926,116.5149879,94.00746822,0,forward,0.752400456,3.116712044,0,0,0,0,0,0,0
1,294.2477608,282.277298,198.0733681,198.0643272,92.62709618,2,forward,-1.450458853,-4.795861883,0,0,0,0,0,0,0
1,228.5184288,348.0393505,148.7971306,148.7965107,83.15864801,0,forward,-7.023912978,3.929718119,0,0,0,0,0,0,0
1,306.9176483,278.6114883,188.8388443,188.8275719,80.48819304,2,forward,-9.479370847,-4.779001203,0,0,0,0,0,0,1
1,308.4036636,297.6585769,189.1020584,189.0917015,85.62368155,2,forward,-4.876636359,-4.7713933,0,0,0,0,0,0,0
1,297.569313,278.3498835,185.4382706,185.4306507,76.34783387,1,forward,-9.073315798,-4.729177815,0,0,0,0,0,0,1
1,243.1204033,261.0260296,185.6178474,185.6073761,84.29495096,1,forward,-2.394643902,11.49480257,0,0,0,0,0,0,0
1,281.3042259,252.7781677,190.2934074,190.2879238,86.17578149,1,forward,-7.846139815,-4.727263674,0,0,0,0,0,0,0
1,298.6707115,279.5419407,188.9691353,188.9590073,89.91529346,2,forward,-2.237442129,-4.726828993,0,0,0,0,0,0,0
1,228.5039711,243.5917568,193.09412,193.0838013,91.11890793,0,forward,0.418551203,12.60700858,0,0,0,0,0,0,0
1,256.8769264,265.869801,192.4450493,192.4338627,90.15750885,2,forward,-2.877077722,-4.70360957,0,0,0,0,0,0,0
1,228.493557,257.6441288,152.0148659,152.0146751,95.71633339,0,forward,3.873930105,7.609943266,0,0,0,0,0,0,0
1,228.3189201,272.9878521,161.7438698,161.7437553,94.94112134,0,forward,4.208376142,11.61803528,0,0,0,0,0,0,0
1,242.1316338,281.8453217,138.5555077,138.5557652,95.67332268,0,forward,-2.421202946,6.651081621,1,232,422,331,479,0.801130295,1
1,228.3048248,288.8559437,136.7578888,136.7580986,93.67086291,0,forward,3.743099373,8.268287737,0,0,0,0,0,0,0
1,228.2350349,263.7847137,188.3324623,188.3219433,93.89862418,0,forward,2.694937809,8.890667229,0,0,0,0,0,0,0
1,298.356514,286.4632201,195.4866409,195.4753876,88.38684559,1,forward,-1.368718913,-4.689174733,0,0,0,0,0,0,0
1,228.1369591,254.7748661,183.0133247,183.0035591,95.46861649,0,forward,-2.420616891,9.669824548,0,0,0,0,0,0,0
1,228.1268692,155.9551835,183.3890152,183.3783531,90.40000439,0,forward,-6.084192166,1.503816441,0,0,0,0,0,0,0
1,228.0370903,225.7855511,150.1987267,150.1984119,96.39166594,0,forward,2.788718785,3.878961099,0,0,0,0,0,0,0
1,292.2358131,290.5676722,189.5575142,189.5515251,91.52487516,2,forward,-2.425849352,-4.685666171,0,0,0,0,0,0,0
1,250.3787422,278.567276,122.2049904,122.2048473,95.4017818,0,forward,-2.488665328,7.29450381,1,240,378,340,477,0.802003264,1
1,220.2942467,220.4355526,148.4604454,148.4603691,96.9201982,0,right,13.11298039,16.63337861,0,0,0,0,0,0,1
1,227.953968,282.0338058,141.8504906,141.8505192,92.99885035,0,forward,-1.565213954,7.021613409,0,0,0,0,0,0,0
1,281.2125206,293.7885904,195.7283974,195.718646,87.95866966,2,forward,-0.279774426,-4.662267765,0,0,0,0,0,0,0
1,259.2020798,238.1944394,132.4838257,132.483902,90.04472494,2,forward,-0.737165545,-4.658032831,0,0,0,0,0,0,0
1,300.4879951,299.7998046,193.9012718,193.8906384,84.93378758,1,forward,-4.441005874,-4.647797297,0,0,0,0,0,0,0
1,227.9057884,114.3204236,128.654232,128.6542797,96.09117508,0,forward,8.134058893,-5.161310642,0,0,0,0,0,0,0
1,227.8879929,215.4496765,118.5494232,118.54949,94.42160726,0,forward,0.404410226,10.24138978,0,0,0,0,0,0,0
1,318.9201927,307.5305819,189.4186974,189.4132233,87.01568842,2,forward,-6.122260796,-4.629518612,0,0,0,0,0,0,0
1,255.4258156,244.0042186,143.3533287,143.3533573,89.17691112,2,forward,-1.065785886,-4.603741048,0,0,0,0,0,0,0
1,227.8574371,272.620039,134.0880585,134.0879059,95.36197782,0,forward,0.847445054,11.39032779,0,0,0,0,0,0,0
1,277.0488167,283.9823556,197.3820686,197.3721886,88.50296736,2,forward,-1.387370671,-4.586830994,0,0,0,0,0,0,0
1,227.8570175,223.9235973,150.1899719,150.1897144,96.52578235,0,forward,6.29329833,4.978985504,0,0,0,0,0,0,0
1,250.5609322,321.4013958,122.9554558,122.9554367,94.01360154,0,forward,-2.518019924,5.378050846,1,229,420,336,479,0.686967731,1
1,227.8146553,121.6688371,138.9323235,138.9320755,96.46753073,0,forward,8.455925244,-4.308564487,0,0,0,0,0,0,0
1,244.8046112,285.6612682,132.6828003,132.6830292,96.26609087,0,forward,-2.54024838,6.77094138,1,243,413,347,480,0.676584482,1
1,143.0889416,224.0717411,170.7313156,170.7311153,95.51990628,1,forward,-2.546041137,6.189416753,0,0,0,0,0,0,0
1,227.4629974,251.5306091,158.1998825,158.1998348,94.08245683,0,forward,4.042822476,12.78206865,0,0,0,0,0,0,0
1,227.4388123,252.4110889,182.6570129,182.6471329,95.19120455,0,forward,-2.066163279,9.623726551,0,0,0,0,0,0,0
1,227.4046135,288.8845539,139.0076256,139.0077782,94.95201707,0,forward,-1.989560309,8.519081195,0,0,0,0,0,0,0
1,227.303009,251.8854046,154.521904,154.5217896,93.11986566,0,forward,3.154708058,8.334708126,0,0,0,0,0,0,0
1,227.2553062,267.2502422,155.4937553,155.4935074,96.78709507,0,forward,-0.620594742,7.604635363,0,0,0,0,0,0,0
1,227.2344398,241.4362049,195.4142189,195.4037476,91.02191329,0,forward,0.861666749,13.08960285,0,0,0,0,0,0,1
1,227.2092056,243.5799694,194.5832062,194.572506,88.35873604,0,forward,0.75206709,12.87023413,0,0,0,0,0,0,0
1,227.149353,255.725441,152.611618,152.6115131,96.62364721,0,forward,3.144382232,7.609228985,0,0,0,0,0,0,0
1,249.168644,321.2165165,125.5581856,125.5580521,95.7418859,0,forward,-2.620837983,5.667768589,1,230,425,341,478,0.664899409,1
1,227.0357513,223.6871052,148.2976151,148.2973766,96.3807106,0,forward,5.276489577,4.096600486,0,0,0,0,0,0,0
1,273.1999207,296.3690675,210.2324677,210.2207708,80.42557836,2,forward,-4.000309459,-4.5618994,0,0,0,0,0,0,0
1,226.9916725,291.4124393,138.8206673,138.8207245,93.82701516,0,forward,-2.296428589,6.814649725,0,0,0,0,0,0,0
1,226.6706085,251.1587048,145.3644562,145.3645134,95.38959861,0,forward,5.138832674,7.220733717,0,0,0,0,0,0,0
1,258.279686,258.9019489,139.1783905,139.1784954,89.86546993,1,forward,-2.64123634,8.902312737,0,0,0,0,0,0,0
1,287.1468353,276.8488192,196.8584824,196.8490505,92.2717452,1,forward,-2.973581103,-4.557242062,0,0,0,0,0,0,0
1,246.4842415,280.9773731,125.9438133,125.9438896,94.26810145,0,forward,-2.645065896,6.637696457,1,239,375,341,474,0.81372869,1
1,226.6146088,275.705452,130.8839798,130.8838749,96.33021951,0,forward,3.63624079,8.220005949,0,0,0,0,0,0,0
1,226.6102791,287.1958923,144.1545677,144.1546154,94.91892457,0,forward,2.115803741,8.725121771,0,0,0,0,0,0,0
1,226.5777016,248.0250263,151.5248299,151.5246391,91.93639755,0,forward,8.380220776,7.131751815,0,0,0,0,0,0,0
1,273.0909157,275.6462169,199.6883965,199.6794605,92.27347374,2,forward,-2.494071973,-4.556604358,0,0,0,0,0,0,0
1,290.7555771,277.4663043,200.2758408,200.2658558,91.83673263,2,forward,-1.401884313,-4.556444249,0,0,0,0,0,0,0
1,226.4731216,253.209343,184.3823624,184.3727016,95.43712139,0,forward,-2.4070661,9.711545682,0,0,0,0,0,0,0
1,287.7032852,266.5601611,187.3171997,187.3122597,91.53577089,1,forward,-4.299622609,-4.549076733,0,0,0,0,0,0,0
1,226.4369774,248.5915375,183.1156349,183.1056118,96.00550532,0,forward,-0.999460602,9.168230091,0,0,0,0,0,0,0
1,277.251358,284.1102957,198.3046722,198.294096,81.00322485,2,forward,-5.0750341,-4.538641247,0,0,0,0,0,0,0
1,230.300293,172.0235538,154.9972534,154.9970913,92.48616695,1,forward,-2.676967195,3.30118369,1,92,192,222,362,0.796861172,1
1,226.3724709,277.2959232,147.463398,147.4633598,93.48264337,0,forward,1.178757764,6.885182652,0,0,0,0,0,0,0
1,226.2985992,270.017767,165.2207184,165.2205276,94.86907125,0,forward,5.198957617,13.129924,0,0,0,0,0,0,1
1,291.7342949,309.0203881,192.7775002,192.7671432,86.00380421,0,forward,-1.720694471,-4.528206141,0,0,0,0,0,0,0
1,238.5213089,285.5416489,134.3225098,134.3227673,96.38088942,0,forward,-2.730521928,6.945315218,1,229,438,338,480,0.696316361,1
1,283.8746452,277.3094487,200.7050133,200.6931782,81.3619554,2,forward,-5.831951988,-4.511306446,0,0,0,0,0,0,0
1,225.9996033,264.9072933,146.782074,146.7819214,95.91575861,0,forward,6.426257659,13.12324413,0,0,0,0,0,0,1
1,225.9776115,278.2056427,149.012661,149.0127468,94.21842098,0,forward,0.425503311,9.935877985,0,0,0,0,0,0,0
1,280.7414055,255.3168035,181.392498,181.3872242,90.75898528,1,forward,-7.825387279,-4.511011813,0,0,0,0,0,0,0
1,226.2422562,170.7791519,156.2729645,156.2728214,91.71980619,1,forward,-2.776051811,3.456649629,1,93,191,222,357,0.81982857,1
1,225.8614922,290.0756836,165.9129906,165.9128094,95.04122138,0,forward,-9.987390813,7.252990518,0,0,0,0,0,0,0
1,239.7283745,262.7735424,204.8482323,204.8388863,92.94868112,0,forward,-2.779094576,9.927415499,1,33,381,148,478,0.831988215,1
1,225.6832123,243.10112,196.2335587,196.2230587,88.40722442,0,forward,-0.296440235,13.02245021,0,0,0,0,0,0,1
1,225.6520462,263.9428997,166.6942978,166.6941833,96.70293331,0,forward,7.287486882,12.83010403,0,0,0,0,0,0,0
1,225.6495857,289.8531818,132.0180702,132.0181274,92.71854162,0,forward,5.79601647,10.71514892,0,0,0,0,0,0,0
1,225.626297,272.9404163,153.6075974,153.6076927,93.68152022,0,forward,1.009228982,10.87168709,0,0,0,0,0,0,0
1,225.6184387,263.0534649,156.1514282,156.1511421,96.21317387,0,forward,0.995033204,7.765889445,0,0,0,0,0,0,0
1,225.500927,253.1259441,200.6597328,200.6493187,93.44700575,0,forward,-3.224340038,9.997932646,0,0,0,0,0,0,0
1,225.411911,265.4421329,161.0230637,161.0227203,95.36480904,0,forward,-5.931079854,6.971487686,0,0,0,0,0,0,0
1,225.2249718,265.445509,159.5646095,159.5642853,97.02267051,0,forward,-0.947697846,7.444636007,0,0,0,0,0,0,0
1,250.4352951,255.9406042,176.871109,176.8655062,88.37524056,1,forward,-6.995807618,-4.498161001,0,0,0,0,0,0,0
1,225.1932335,263.7243176,157.2194099,157.2191048,95.41144967,0,forward,0.634285807,7.274480151,0,0,0,0,0,0,0
1,257.0113373,237.6644922,138.2505417,138.2506371,92.56178737,2,forward,-0.31727156,-4.477654098,0,0,0,0,0,0,0
1,225.0869942,251.9611645,156.7405891,156.7404556,94.87235546,0,forward,5.175810082,7.810052193,0,0,0,0,0,0,0
1,225.0082588,244.7773361,152.3892021,152.3890972,88.35571408,0,forward,8.311078846,7.455381112,0,0,0,0,0,0,0
1,261.785984,263.2547402,190.0576591,190.0492859,90.99462628,1,forward,-4.708717287,-4.473172912,0,0,0,0,0,0,0
1,224.9517632,226.0313702,152.7227211,152.722435,95.89492679,0,forward,5.941127016,4.326844347,0,0,0,0,0,0,0
1,279.9705124,276.1250758,187.3316193,187.3230457,92.0582056,2,forward,-5.327946071,-4.470179972,0,0,0,0,0,0,0
1,307.9311371,289.6308398,192.4649429,192.4538612,86.99348569,2,forward,-4.588536479,-4.463509675,0,0,0,0,0,0,0
1,224.7895622,246.4631367,150.0946617,150.0946426,92.75570512,0,forward,3.390441316,6.634561836,0,0,0,0,0,0,0
1,224.731617,171.251936,158.9704323,158.9704227,95.25386691,0,forward,2.535411066,2.114396349,0,0,0,0,0,0,0
1,224.6822357,249.9205112,185.7687759,185.7583809,94.38626766,0,forward,-2.107469689,10.17502574,0,0,0,0,0,0,0
1,262.5515938,256.2970042,195.5262184,195.5207634,88.40212226,2,forward,-1.956615009,-4.453688439,0,0,0,0,0,0,0
1,242.1927834,279.8585129,131.9039345,131.9041729,94.15037036,0,forward,-2.913457602,7.189370958,1,242,384,341,473,0.856665373,1
1,224.5157242,274.8276901,154.1542053,154.1541195,95.5042243,0,forward,0.364099338,0.858270786,0,0,0,0,0,0,0
1,278.5033989,290.0823593,193.5523796,193.5420513,85.34688354,2,forward,-6.122115424,-4.44439239,0,0,0,0,0,0,0
1,269.7422409,251.2841797,185.8388901,185.8325386,88.39409947,2,forward,-6.816771901,-4.439848397,0,0,0,0,0,0,0
1,224.3823433,170.5440044,156.3305092,156.330471,92.70983934,0,forward,1.333056001,1.374238476,0,0,0,0,0,0,0
1,280.813694,273.6719584,186.8281746,186.8224525,90.62193632,2,forward,-3.53943477,-4.426741836,0,0,0,0,0,0,0
1,224.370079,280.5348873,143.7115479,143.7115288,92.70952344,0,forward,-0.58955465,8.741281245,0,0,0,0,0,0,0
1,202.9497337,227.8670025,184.0688896,184.0611649,96.56265974,1,forward,-2.95686602,6.806287704,0,0,0,0,0,0,0
1,224.187088,249.7327709,183.557663,183.5473251,94.65118647,0,forward,-1.901359335,9.413237927,0,0,0,0,0,0,0
1,224.1565514,295.3738689,158.4079933,158.4078598,95.85669041,0,forward,-1.606419992,7.52515836,0,0,0,0,0,0,0
1,266.3939667,255.4332519,196.9419479,196.9349384,87.43319511,1,forward,-0.100141347,-4.406585863,0,0,0,0,0,0,0
1,224.1481018,114.8676324,130.5558777,130.5558872,95.90941668,0,forward,9.667303872,-5.056346964,0,0,0,0,0,0,0
1,299.6084976,274.3179488,176.3185883,176.3145161,87.17389703,2,forward,-9.930150101,-4.363374503,0,0,0,0,0,0,1
1,224.1073418,248.5644436,149.8647118,149.8647022,93.18446517,0,forward,8.325437972,7.902803524,0,0,0,0,0,0,0
